Year,UID,Shrub/Scrub,Open_Water,Emergent_Herbaceous_Wetlands,Barren_Land,Grassland/Herbaceous,"Developed,_High_Intensity",Woody_Wetlands,Evergreen_Forest,Cultivated_Crops,Pasture/Hay,"Developed,_Medium_Intensity",Deciduous_Forest,"Developed,_Low_Intensity","Developed,_Open_Space"
2023,101,54.60076730177027,0.3218467575799616,0.6440302289060257,0.0016894842917583284,0.9881530971575156,0.0025945651623431472,0.5953745010380848,19.030954212990412,16.165236050095597,2.0243807774461993,0.0480237093044554,3.4625254128665977,0.8254704304530778,1.2889534709376953
2023,102,61.08767937680631,0.06809957992718267,1.3803565938602456,0.004023259283274042,1.4426994790886216,0.009703154742013866,0.27527167858785795,13.43692010193149,13.713163488124788,2.2114475750011184,0.24368213255795723,2.7610373222775113,1.5417004281694537,1.8242158296421913
2023,103,43.256662727606944,4.090327497712815,2.0088335058925733,0.037795723797457215,9.176767003448848,0.5155003168005243,4.6770145999754345,7.143620886816615,18.72606045449155,0.673364712176064,1.9323686561145672,1.5678637738653027,4.449122122094729,1.7446980192065746
2010,101,58.57192473828302,0.3123132390764682,0.653925779757753,0.0074216631387955135,0.5096464240885399,0.0019911779152866015,0.5935643392969151,17.551747300739443,14.873793074363281,1.9036484316265305,0.045213817712770506,3.0808373109705154,0.8108589941763163,1.0831137088543754
2010,102,62.21098845011819,0.0554381463004085,1.320185201344221,0.004023259283274043,2.8856397968817444,0.008579008765804945,0.27444869700321134,12.433493250233136,13.099667028193881,2.1280832760285735,0.23132163130087208,2.2821355909469982,1.5101029933958607,1.555893670203851
2010,103,43.4950633420748,4.07716335940494,1.8888584320590671,0.029593856848586737,9.162243709223992,0.510256987058375,4.8138377981313525,6.572182262437251,20.163405487914172,0.6237921118260245,1.7758992118274455,1.23772649858739,4.24694091813395,1.4030360244726547
2007,101,59.515492723576955,0.23151968669559664,0.6535637474095191,0.022989054112854398,0.6255095531356873,0.0019911779152866015,0.5948917912404396,17.166363629421973,14.313271877072333,1.9332745088345573,0.03770910009408603,3.056102456422844,0.7448924411239978,1.1024282529438802
2007,102,62.49527139422183,0.05857392191825443,1.2897149288311895,0.004023259283274042,3.2414270098815914,0.008224015299633703,0.27823529397570446,12.178698662074646,12.898740262297212,2.136840013549337,0.21511026301238548,2.1917465977379815,1.4256050355503,1.57778934236667
2007,103,43.08067271801276,2.8629375840391056,1.8900873996117784,0.697321227247263,10.236442220866069,0.5008587659352147,4.889543790274868,6.459197853010913,20.184418314146058,0.7311617171755093,1.7103081396841067,1.1853860034622143,4.100653211500356,1.4710110550337758
2009,101,59.14243376918114,0.3471890219563365,0.6494003754048289,0.0010860970447017825,0.49365973813338915,0.0019911779152866015,0.5928402746004473,17.40828429252213,14.455128928722678,1.9023810817852622,0.04364501087042349,3.0869918608904925,0.7803701915162238,1.0945981794566848
2009,102,62.17515290380662,0.05934307442829211,1.3075829332951416,0.004023259283274042,3.0254712591628476,0.008401512032719322,0.2762236643340675,12.334624321598215,13.147944979483803,2.135301708529261,0.2233934438897143,2.256102736761107,1.482553180202239,1.5638810231927036
2009,103,43.15265044418892,4.258623666643116,1.8684761311433256,0.009107087062129596,9.53354596195466,0.5085666595182382,4.7160127763837965,6.531005618410103,20.20575886505867,0.6130416286707548,1.7633844244444,1.2246095568759285,4.183329451545851,1.4318877281000895
2014,101,56.36664467821005,0.10637717165606904,0.6323245163131287,0.032763927515170446,0.6810460252221212,0.00223253281410922,0.595676194661613,18.044938999667078,16.37659455757621,1.987096887894451,0.045911853939757497,3.169750799339619,0.8317520466286112,1.1268898085620027
2014,102,60.765224658148696,0.05531981514501807,1.2849225170378775,0.004023259283274042,2.2378713860435444,0.00875650549889056,0.27320088336852566,12.729056169729839,14.647501882671895,2.187539345109169,0.2384215006242968,2.417550052825814,1.5309900664753815,1.6196219580377875
2014,103,44.4546237073701,4.049429790873467,1.9113067772403367,0.028783825376411405,8.038578391849684,0.5121042830540036,4.813590413724301,6.715445939957862,19.898591483867353,0.6522630608891242,1.8041275491730193,1.3277879453741286,4.322290284310173,1.471076546940037
2011,101,57.94273428631785,0.340129391165775,0.6483142783601272,0.0030169362352827295,0.4122090852093506,0.001991177915286602,0.5926592584263304,17.701495947713937,15.381847975854294,1.906424012962991,0.04545517261159313,3.11577343257509,0.8190638776240364,1.0888851670280837
2011,102,61.75294014869554,0.05952057116137774,1.3075237677174465,0.004023259283274042,2.6269008368769127,0.008697339921195354,0.27362037891547836,12.507574586076236,13.689191220195804,2.1325798599334087,0.23605487751648854,2.321184872225835,1.5133874950345008,1.5668007864464935
2011,103,43.89271004553572,4.526344768909552,1.839065757692037,0.004103717543324883,8.655827676635647,0.5106626656680077,4.549735189973193,6.608863032931763,20.10614196354386,0.5831566377611375,1.7804629636111051,1.2601899572854889,4.272397383463117,1.4103382394460453
2015,101,56.30628300112678,0.12031541706307522,0.6284024992072611,0.03330697603752133,0.6473708646526705,0.0022928715388148744,0.5975466951274883,18.216191185014413,16.191046826922626,1.999768020082638,0.04615320883858011,3.2303552510564284,0.8291536955070707,1.1518134878246347
2015,102,60.465363069405086,0.05804143171899757,1.2851591793486585,0.004023259283274042,2.2159738577057384,0.008993167809671387,0.27314171779083046,12.93431687219815,14.63440494398891,2.1997274541143814,0.2388356596681632,2.5091188772606343,1.5330462443166948,1.6398542653908148
2015,103,44.61957103915029,3.778307086722733,1.8995230068028848,0.1990550923218455,7.918849111526718,0.5042192696597155,4.755458259860427,6.762351667461049,19.82981914900612,0.7332023070969041,1.8087223234385927,1.3631488020655347,4.326622825801285,1.5011500590858955
2018,101,55.77815092139048,0.3269755491799422,0.630514354571959,0.006154549919976769,0.8298323286931721,0.0022928715388148744,0.5968829691557261,18.457396301826297,16.000596988976,2.002658836552164,0.04633422501269708,3.295798868494632,0.8196175741566293,1.2067936605315277
2018,102,60.680169615785296,0.062301353313052435,1.3021988657248778,0.004023259283274042,1.9838705447136702,0.009052333387366595,0.27178090950384076,13.048014318756598,14.31275998166917,2.2442253050442633,0.24072895815440984,2.5993790983299623,1.5277730832018752,1.7137223731323437
2018,103,44.1055629832746,4.725414179299975,1.7855464082541639,0.01088570935848052,8.244163318890104,0.5061705042272238,4.395327812710327,6.876055427258581,19.519494368544528,0.6129185993407744,1.8298671940806759,1.4450691011201386,4.32811508672613,1.6154093069142685
2012,101,57.03428343880259,0.2169780540415339,0.6423407446142673,0.013636551783477934,0.6791286735111802,0.0020515166399922556,0.5942884039933829,17.79293822020433,15.999901555595958,1.9352659233722935,0.04548948286681791,3.114566658080976,0.8288560244651895,1.1002747520280127
2012,102,61.388094337717746,0.05709478247587425,1.2883541205441993,0.004023259283274041,2.5593757431080566,0.008756505498890559,0.27273289525005023,12.569708651618628,14.015473139653734,2.1663634047973708,0.2379481760027351,2.3279234834925084,1.5234925116610956,1.580658988895824
2012,103,44.46259462917585,3.575080928905376,1.9357803336767545,0.20386278157012147,8.63185604804762,0.5105950525664024,4.847840029204615,6.637488564105593,19.70746329854785,0.7187209064801031,1.7858720117395432,1.2710136216801435,4.295250611805766,1.4165811824942836
2022,101,54.8878767006035,0.16858639682759893,0.6415563411930938,0.028781571684597242,0.9352499963151963,0.0025945651623431472,0.5959175495604356,18.878991726375347,16.32455465543086,1.978523346669902,0.0479030318550441,3.420952031544401,0.8170230089942861,1.2714890777833805
2022,102,60.98308182811923,0.06342549928926133,1.3155111207062988,0.00402325928327404,1.3796289732655307,0.009643989164318656,0.27237256528079273,13.349254581471437,14.100796631324542,2.2532184728539337,0.24303131120330992,2.6928256757855173,1.5341606453742243,1.7990254468783051
2022,103,44.11288932684505,3.6409824910172612,2.0045738804914284,0.15953271551397719,8.46249132696253,0.5153658860455675,4.751392723833302,7.080260516727418,19.00641645682741,0.724412603888193,1.9277033521037896,1.5291145727604991,4.383938849756367,1.7009252972271935
2013,101,56.55148277813662,0.14674377848415196,0.6396858407272185,0.027755813364601103,0.7331786833678068,0.002172194089403565,0.5941677265439715,17.94731804176682,16.25628600256418,1.9469716359651903,0.04591185393975749,3.1647684770360804,0.8290368040168564,1.114520369997343
2013,102,61.007498417935615,0.05727227920895988,1.2859874974363912,0.004023259283274041,2.475222801788114,0.008815671076585766,0.2726092275915735,12.675992303259056,14.279966474138636,2.1713333133237684,0.23859899735738238,2.396400098963827,1.5269243471892908,1.5993553114475094
2013,103,44.4984775650714,3.1303203556480925,1.9236619446737095,0.43984682424178384,8.498680510435955,0.5122859104053751,4.843596047619137,6.6926704003947055,19.85934724879903,0.7492820284057751,1.7887793751085779,1.3157239120017865,4.308097101110805,1.439230776083861
2017,101,56.097534912512636,0.3596187992457013,0.626290643842563,0.0006637259717622003,0.5081277812055559,0.002292871538814874,0.5954951784874959,18.35999847889622,16.134620654424843,1.9781064179133077,0.04657557991151968,3.280171138795866,0.8238412848860248,1.1866625323676727
2017,102,60.64730371743029,0.06644294375171689,1.2935606913813777,0.004023259283274042,2.017898640632106,0.009052333387366595,0.2723133997030976,13.008248785954837,14.427178320188006,2.2264702952326143,0.24061062699901942,2.569739464123397,1.5350281751585475,1.6821293467743432
2017,103,44.031153041486576,4.64697211031149,1.7875151426832645,0.010141965240820361,8.179843638206371,0.5024517836389231,4.466933003954118,6.843044324710029,19.77960541736321,0.6173810640467355,1.8158036689467385,1.4169420508522637,4.337716147154107,1.5644966414053507
2020,101,55.32182287054368,0.33361280889756423,0.634376032953121,0.004223710729395821,0.9441443975817094,0.0024135489882261838,0.5955555172122018,18.62886546996012,16.11500962240571,2.0051327242650956,0.04603253138916881,3.317644089685026,0.8092393135072565,1.2419273618817066
2020,102,60.97351904661059,0.06673877164019291,1.2960456456445761,0.004023259283274041,1.6850641914498983,0.009288995698147418,0.27154424719305986,13.157174345560504,14.14202854236565,2.2570050698264272,0.23993010684458782,2.6192552521074512,1.5159269744379282,1.7624555513377085
2020,103,44.44657880887672,4.272841773887783,1.9473612648093896,0.03914586463422212,8.131743942873658,0.5113767130508451,4.6208047793925004,6.9320064620094906,19.157633821441593,0.6194094570948997,1.8624567090545125,1.4612432156218396,4.336492482589757,1.6609047046627898
2024,101,54.10178048242395,0.25233654671904754,0.6466851327930747,0.010378260649372592,1.0523106715809138,0.002654903887048803,0.5953141623133793,19.245805267830466,16.237735512365173,2.0260099230132527,0.048084048029161074,3.6461098870539748,0.8303252132561599,1.3044699880850419
2024,102,60.73364532108121,0.06673877164019293,1.356098707005211,0.003964093705578835,1.5840221459495183,0.009821485897404277,0.2743841949224298,13.608398651667079,13.605245474408731,2.255585095961742,0.24539793431111825,2.85872340340227,1.5491552909590496,1.848819429088465
2024,103,42.652776178042984,4.423294447580273,1.989113813372566,0.017579406417421964,9.511581249311932,0.5162440609181846,4.4607497195249435,7.244441301540003,18.723766381726488,0.6422626854375483,1.9460265026388721,1.6287126486666266,4.480880128493527,1.7625714763286253
2004,101,59.775294945210455,0.021661602169329996,0.6534430699601077,0.008266405284674677,0.5910244339204818,0.0020515166399922556,0.5914524839322172,16.79722219630547,14.659298609555124,2.01557652933307,0.035418831402219235,3.046021156948003,0.698161873507842,1.1051063458310117
2004,102,61.70663716759128,0.052479867415648175,1.2827333906631555,0.00408242486096925,3.478991653727738,0.006744875857253543,0.2833235336574923,11.915496065270997,13.782396726924992,2.2131485273543885,0.20440129344955313,2.1275544981792898,1.3729476714015663,1.5690623036456912
2004,103,43.43126653604348,3.2283792391823782,1.9966262918344788,0.44128366893825455,8.676334862927291,0.48726826736309736,4.7859122614212035,6.581469385954243,21.431938106489522,0.7074684954764445,1.585967645831649,1.1816672828739136,3.84876205979098,1.6156558958730656
2016,101,56.19044187796746,0.2866692810765649,0.6278594506849101,0.012671132188187462,0.5631671095249051,0.002353210263520529,0.5971846627792543,18.29635295545425,16.18307217711859,1.9568671868169178,0.046273886287991416,3.2430867219693216,0.8263781141706107,1.1676222336975162
2016,102,60.59358624534238,0.056503126698922185,1.2884724516995898,0.004023259283274041,2.1180801170043626,0.009111498965061799,0.2724908964361832,12.969437095074273,14.501514416048009,2.2183646110883712,0.23966397775589612,2.5355176299407423,1.533906581422945,1.6593280932399768
2016,103,44.56647407273538,2.869132800192092,1.9134523663312835,0.5994073804446574,8.208602539537486,0.5029653780617066,4.848599417137941,6.796494162576463,19.884285612165304,0.7503084218030878,1.812825245533663,1.3842965893512167,4.331927935357842,1.5312280787718608
2003,101,59.906048725025165,0.015265697350530608,0.6576064419647978,0.007964711661146404,0.6160789653978682,0.0020515166399922556,0.5899440158145758,16.744580799892656,14.554019839311147,2.031083581582423,0.03463442798104573,3.0436679466844825,0.6617776225103322,1.135275708183839
2003,102,62.50408451305779,0.05076406566248717,1.2836800399062784,0.0040824248609692484,2.865211199023892,0.006330716813387096,0.28137106959355046,11.871186848124115,13.642833249907563,2.242317157158124,0.19978637838932697,2.1180571468389053,1.3175621940664,1.612732996597206
2003,103,43.1588878190994,3.037361356020787,2.034085541020417,0.6418702642988184,9.308951412535794,0.48206311913714844,4.7531183162460415,6.507587886956403,21.256250897530776,0.6920527083103976,1.5113903947608165,1.166496758919573,3.6966826944186884,1.7532008307449438
2019,101,55.45632640632079,0.33759516472813744,0.6304540158472535,0.0032582911341053488,0.9621970341462919,0.00223253281410922,0.5965209368074923,18.54727994223969,16.074106829106324,2.003744933596866,0.04645490246210839,3.3009879988193185,0.8114115075966603,1.2274295043808618
2019,102,60.64587307055943,0.06460881084316548,1.3011338853263639,0.004023259283274041,1.7953878079484804,0.009170664542757005,0.2718992406592311,13.103023920656993,14.455212363031233,2.242332006558016,0.2406697925767146,2.6077806103626813,1.5184792150443882,1.7404053526072611
2019,103,44.21638615979433,4.478326209298765,1.8421067563677742,0.02025343829856375,8.106431983977334,0.5091454806978645,4.551140481888913,6.897261812565657,19.482374245464296,0.6229253383783839,1.8421727785728714,1.4511688634826245,4.333406938811785,1.6468995124008252
2021,101,55.282045926860576,0.20732385808862916,0.6416166799177995,0.021902957068152616,0.9920322855999645,0.0024738877129318383,0.5953141623133792,18.740983338871427,16.057804725425555,2.0055550953380354,0.046454902462108386,3.3336681619872492,0.8126786208154789,1.2601453975387173
2021,102,61.07435180838123,0.06176886311379557,1.3085295825382648,0.004023259283274041,1.5340741012154782,0.009525658008928243,0.2722542341254023,13.230745929347936,14.063185885660259,2.2510885120569064,0.24060552251780648,2.6419650890237314,1.5237658334278597,1.7841157212991134
2021,103,44.99266490649879,1.8861165219269018,2.004573880491429,0.370897369569289,8.256459623152672,0.5131346536925872,4.763022177309444,6.986765650126214,19.94036683528048,0.8799903506823773,1.8905161462207818,1.472815927122515,4.362440269790591,1.6802356881359202
2006,101,59.56285294353209,0.3506283292645588,0.6497624077530627,0.0006637259717622003,0.5699094296102502,0.0020515166399922556,0.5911507903086889,17.048678980756065,14.358533492519964,1.9397307523780618,0.0369272995198606,3.0574893006012744,0.734304769606529,1.097316261537837
2006,102,62.35231552539465,0.06153220080301476,1.306162959430457,0.004023259283274042,3.260959075220956,0.0072182004788151925,0.2802469236173415,12.112540177139614,13.113556785617982,2.1253618914764667,0.2101403544859881,2.1780201837126936,1.413121098656611,1.5748013646821255
2006,103,42.99660179202827,4.0181180309452635,1.9115154498323503,0.07190613583328927,9.704785024276013,0.4985599204806287,4.818734842733514,6.416105239288856,20.580599006474518,0.600262752467321,1.6773129461006373,1.1753116513229993,4.0233022323671905,1.5068849758491294
2000,101,59.88601153597389,0.2860055551048027,0.6693121545576947,0.011404018969368714,0.5383297974564591,0.0016291455670526735,0.5889785962192852,16.508478682833726,14.711024986954458,1.962056080519154,0.03252257261634781,3.027919539536306,0.5841207373243553,1.1922065963670978
2000,102,62.24335271718305,0.05508315283423723,1.2869341466795143,0.004674080637921312,2.262885664205584,0.006330716813387094,0.27776196935414277,11.637927834181063,14.770381362844892,2.27136745580647,0.19546729121757686,2.0870543841266165,1.2240520426175554,1.6767271814979607
2000,103,41.61221955941501,4.396782157268387,2.03860660374777,0.0034456166876983174,9.0396144897157,0.4760712725878137,4.457040014016857,6.3272467754118615,23.17239744709898,0.5666980179338579,1.4440100943444052,1.1318112377959673,3.406730669493796,1.9273260444818898
2001,101,60.00588020985169,0.0862240376043804,0.6641230242330085,0.0071803082399728956,0.6464996207924107,0.0016894842917583282,0.5876511442757609,16.496271803892103,14.622628755260672,2.042487600551792,0.03246223389164217,3.0259283616210197,0.5851464956443516,1.1958269198494373
2001,102,62.43368722051916,0.050586568929401554,1.285869166281001,0.004141590438664454,2.838527523483353,0.006330716813387094,0.27782113493183797,11.661941634025371,13.978793729788933,2.266101719391597,0.19546729121757686,2.0917284647645378,1.2262411689922783,1.6827620704228718
2001,103,42.67943668687956,3.0335132425164737,2.0910152422733863,0.5323325321578517,9.928958781568422,0.4760455530942617,4.696459067399496,6.353383083848938,21.567641843802388,0.6879959222140696,1.444550999157249,1.1305942019670687,3.4172783133442493,1.960794529776597
2002,101,60.027177413448285,0.026307683971665396,0.660201007127141,0.003922017105867548,0.6080207878690405,0.0020515166399922556,0.588857918769874,16.625443999252166,14.531694511170054,2.0646922512434727,0.03445341180692876,3.0363669609950983,0.6509769907880201,1.1398335298123894
2002,102,62.526476015963894,0.05218403952717215,1.2836800399062787,0.00408242486096925,2.779503943174617,0.006330716813387097,0.2796552678403895,11.777166480575858,13.79210800243257,2.2740299068027556,0.19907639145698452,2.106164865722169,1.3037638532603848,1.6157780516625864
2002,103,43.061145258820865,2.2786288720564962,2.0684361784290126,0.8505492198985939,9.86225116522563,0.4819278929339376,4.729721001297534,6.415317745517219,21.475790638443737,0.7098349540326361,1.5059328242888743,1.1526360730904521,3.658215081995866,1.749613093969165
2005,101,59.5721020418509,0.23761389789086776,0.6516932469436437,0.0051287915999806396,0.5438341088843138,0.0020515166399922556,0.5929609520498585,16.953233293037062,14.584237236021288,1.9473937704156803,0.03632391227280406,3.0554363642265834,0.7267624290183222,1.091228439148711
2005,102,61.78874994057916,0.06099971060375792,1.2980572752862138,0.004023259283274043,3.3319057955555813,0.006922372590339162,0.28285020903593067,12.039872318548746,13.690024178721005,2.162872867735228,0.2064129230911901,2.1598579755133787,1.4037729373807686,1.5636782360754269
2005,103,43.66027900506607,3.846548062150168,1.8736722642890602,0.11031488508530274,8.391880711185884,0.4918659582722692,4.878305167040949,6.60197948888949,21.157673381734764,0.6721354794739347,1.6405990319288677,1.194378545975742,3.934626456439236,1.5457415624682473
2008,101,59.49255265031119,0.2525779016178701,0.6535034086848133,0.022204650691680886,0.564717223193716,0.001991177915286601,0.5941677265439715,17.253290435702336,14.280148046810975,1.926456232942818,0.04101234949365833,3.056947198568723,0.7619335167155736,1.098497480807369
2008,102,62.43900284163683,0.058278094029778404,1.2942115127360252,0.004023259283274042,3.2496380319563194,0.00828318087732891,0.2765786578002387,12.213933735778067,12.875432040969653,2.1292668196043505,0.21919268787335472,2.2111069668910925,1.455041186573968,1.566010983989731
2008,103,42.851223813048044,4.133225226612597,1.8558741096017386,0.03352655301726249,10.078679908016484,0.5058621354540195,4.778207019332362,6.485562985395776,20.128549210565332,0.6245358559436847,1.7499970303265173,1.1952280847112082,4.138156740639111,1.4413713273358648
